u,v,key,osmid,highway,lanes,name,oneway,reversed,length,junction,geometry,ref,access,bridge,maxspeed,tunnel
13716301793,1366028023,0,215075914,residential,,,False,True,44.814437660396514,,"LINESTRING (72.901466 19.0841382, 72.9013063 19.0837645)",,,,,
13716301793,13716301797,0,1497672599,residential,,,False,True,10.430315846916963,,"LINESTRING (72.901466 19.0841382, 72.9014191 19.0841534, 72.9013721 19.0841686)",,permissive,,,
13716301795,2244961386,0,215075923,residential,,,False,True,9.064178208035335,,"LINESTRING (72.9014334 19.0842928, 72.9015171 19.0842731)",,,,,
13716301795,13716301797,0,1497672600,residential,,,False,False,15.23885017477767,,"LINESTRING (72.9014334 19.0842928, 72.9013721 19.0841686)",,permissive,,,
13716301795,13716301791,0,215075923,residential,,,False,False,56.71037440002297,,"LINESTRING (72.9014334 19.0842928, 72.9011481 19.0843602, 72.9009056 19.0843969)",,,,,
13716301796,13716301797,0,1497672600,residential,,,False,True,11.676813392034862,,"LINESTRING (72.9013252 19.0840734, 72.9013721 19.0841686)",,permissive,,,
13716301797,13716301792,0,1497672599,residential,,,False,True,8.569208104775088,,"LINESTRING (72.9013721 19.0841686, 72.901295 19.0841937)",,permissive,,,
13716301797,13716301796,0,1497672600,residential,,,False,False,11.676813392034862,,"LINESTRING (72.9013721 19.0841686, 72.9013252 19.0840734)",,permissive,,,
13716301797,13716301795,0,1497672600,residential,,,False,True,15.23885017477767,,"LINESTRING (72.9013721 19.0841686, 72.9014334 19.0842928)",,permissive,,,
13716301797,13716301793,0,1497672599,residential,,,False,False,10.430315846916963,,"LINESTRING (72.9013721 19.0841686, 72.9014191 19.0841534, 72.901466 19.0841382)",,permissive,,,
13716327131,2244961391,0,"[1497673344, 215075951]",residential,,,False,True,278.2736669970361,,"LINESTRING (72.9001291 19.0829567, 72.9004645 19.0836407, 72.900527 19.0837673, 72.9006133 19.0839437, 72.9007801 19.0842949, 72.9008143 19.0843919, 72.9008853 19.0845954, 72.9009524 19.0846537, 72.9010409 19.0846739, 72.9016069 19.0845928)",,,,,
13718295276,1647286319,0,235864133,residential,,,False,False,39.18821436420484,,"LINESTRING (72.8907661 19.0891984, 72.8908019 19.0895492)",,,,,
13718295276,13718295277,0,1497901600,living_street,,,False,False,30.820408468083873,,"LINESTRING (72.8907661 19.0891984, 72.8910594 19.0891996)",,,,,
13718295276,1647286206,0,235864133,residential,,,False,True,115.45450500705408,,"LINESTRING (72.8907661 19.0891984, 72.8907616 19.0891307, 72.8907309 19.0884921, 72.8907139 19.0884519, 72.8906705 19.0884275, 72.89042 19.0883868)",,,,,
13718295277,13718295276,0,1497901600,living_street,,,False,True,30.820408468083873,,"LINESTRING (72.8910594 19.0891996, 72.8907661 19.0891984)",,,,,
13718488760,10216722875,0,1497928387,tertiary,,Nathani Road,True,False,6.186076438611813,,"LINESTRING (72.8920551 19.0812784, 72.8919981 19.0812645)",,,,,
13718488760,13719082397,0,1498008172,residential,,,False,False,6.226626615154484,,"LINESTRING (72.8920551 19.0812784, 72.8920304 19.0813293)",,,,,
13718488760,13718488761,0,1497928381,residential,,,False,False,37.827401357299955,,"LINESTRING (72.8920551 19.0812784, 72.8920931 19.0811625, 72.8921695 19.0809559)",,permissive,,,
13718488761,13718488760,0,1497928381,residential,,,False,True,37.827401357299955,,"LINESTRING (72.8921695 19.0809559, 72.8920931 19.0811625, 72.8920551 19.0812784)",,permissive,,,
13718488762,13718488764,0,1498098004,residential,,,False,False,3.3634137346978545,,"LINESTRING (72.8931905 19.0817044, 72.8932018 19.0816761)",,,,,
13718488762,11396019521,0,1228840028,tertiary,,Nathani Road,True,False,95.51203501214039,,"LINESTRING (72.8931905 19.0817044, 72.8932984 19.0817402, 72.8934376 19.0817863, 72.8940461 19.0819942)",,,,,
13718488764,9882934203,0,1497934383,tertiary,,Nathani Road,True,False,4.641560991868425,,"LINESTRING (72.8932018 19.0816761, 72.8931605 19.0816613)",,,,,
13718488764,13718488762,0,1498098004,residential,,,False,True,3.3634137346978545,,"LINESTRING (72.8932018 19.0816761, 72.8931905 19.0817044)",,,,,
13718581441,13068427289,0,1497944738,residential,,,False,False,61.23105456221748,,"LINESTRING (72.8951561 19.0806733, 72.8953687 19.0801606)",,,,,
13718589678,13718589679,0,1497939633,residential,,,False,False,32.44188090893525,,"LINESTRING (72.8945211 19.0821141, 72.8946441 19.0818465)",,,,,
13718589678,13718589681,0,1213417802,tertiary,,Nathani Road,True,False,46.148425927535364,,"LINESTRING (72.8945211 19.0821141, 72.8944327 19.0820852, 72.8941069 19.0819762)",,,,,
13718589679,13718589678,0,1497939633,residential,,,False,True,32.44188090893525,,"LINESTRING (72.8946441 19.0818465, 72.8945211 19.0821141)",,,,,
13718589681,7401192404,0,1213417802,tertiary,,Nathani Road,True,False,5.081218965906126,,"LINESTRING (72.8941069 19.0819762, 72.8940613 19.081961)",,,,,
13718589681,13718589682,0,1497939635,residential,,,False,False,4.072227412257262,,"LINESTRING (72.8941069 19.0819762, 72.8940925 19.0820102)",,,,,
13718589682,13719142001,0,1228840028,tertiary,,Nathani Road,True,False,49.98484817979253,,"LINESTRING (72.8940925 19.0820102, 72.8945393 19.0821644)",,,,,
13718589682,13718589681,0,1497939635,residential,,,False,True,4.072227412257262,,"LINESTRING (72.8940925 19.0820102, 72.8941069 19.0819762)",,,,,
13719082388,2622177338,0,473614663,primary,,Lal Bahadur Shastri Marg,True,False,40.314415429781484,,"LINESTRING (72.9001851 19.0870591, 72.9005621 19.0871263)",,,,,
13719082388,13719082389,0,1498008165,primary_link,,,False,False,11.288700475682942,,"LINESTRING (72.9001851 19.0870591, 72.9002048 19.0869593)",,,,,
13719082389,13719082391,0,315614622,primary,,Lal Bahadur Shastri Marg,True,False,75.90076476586535,,"LINESTRING (72.9002048 19.0869593, 72.8994933 19.0868417)",,,,,
13719082389,13719082388,0,1498008165,primary_link,,,False,True,11.288700475682942,,"LINESTRING (72.9002048 19.0869593, 72.9001851 19.0870591)",,,,,
13719082390,13719082391,0,1498008166,primary_link,,,False,False,9.913971627887179,,"LINESTRING (72.8994722 19.0869286, 72.8994933 19.0868417)",,,,,
13719082390,13719082388,0,473614663,primary,,Lal Bahadur Shastri Marg,True,False,76.30649810298618,,"LINESTRING (72.8994722 19.0869286, 72.8998017 19.0869908, 72.9001851 19.0870591)",,,,,
13719082391,2244961415,0,315614622,primary,,Lal Bahadur Shastri Marg,True,False,57.21016238669019,,"LINESTRING (72.8994933 19.0868417, 72.898957 19.0867531)",,,,,
13719082391,13719082390,0,1498008166,primary_link,,,False,True,9.913971627887179,,"LINESTRING (72.8994933 19.0868417, 72.8994722 19.0869286)",,,,,
13719082392,2246472717,0,22855079,residential,,Nathani Road,False,True,6.461126608491853,,"LINESTRING (72.8898387 19.0806363, 72.8898378 19.0805782)",,,,,
13719082392,13724860208,0,1228840028,tertiary,,Nathani Road,True,False,11.3764374691504,,"LINESTRING (72.8898387 19.0806363, 72.8899411 19.0806695)",,,,,
13719082393,11068286603,0,1497928387,tertiary,,Nathani Road,True,False,29.577445707406113,,"LINESTRING (72.8902872 19.080719, 72.8900176 19.0806426)",,,,,
13719082393,11396019516,0,1498008168,tertiary_link,,,False,True,6.585610428913335,,"LINESTRING (72.8902872 19.080719, 72.8902668 19.080775)",,,,,
13719082394,11396019517,0,1228840028,tertiary,,Nathani Road,True,False,55.247471595565266,,"LINESTRING (72.89067 19.0808956, 72.8911722 19.0810426)",,,,,
13719082394,13719082395,0,1498008169,tertiary_link,,,False,False,6.679994102402965,,"LINESTRING (72.89067 19.0808956, 72.8906916 19.0808391)",,,,,
13719082395,13719082393,0,1497928387,tertiary,,Nathani Road,True,False,44.54565396304819,,"LINESTRING (72.8906916 19.0808391, 72.8902872 19.080719)",,,,,
13719082395,13719082394,0,1498008169,tertiary_link,,,False,True,6.679994102402965,,"LINESTRING (72.8906916 19.0808391, 72.89067 19.0808956)",,,,,
13719082397,13719082398,0,1228840028,tertiary,,Nathani Road,True,False,27.6342692365818,,"LINESTRING (72.8920304 19.0813293, 72.8922793 19.0814095)",,,,,
13719082397,13718488760,0,1498008172,residential,,,False,True,6.226626615154484,,"LINESTRING (72.8920304 19.0813293, 72.8920551 19.0812784)",,,,,
13719082398,13719082399,0,1498008173,tertiary_link,,,False,False,7.350298182370593,,"LINESTRING (72.8922793 19.0814095, 72.8923044 19.0813478)",,,,,
13719082398,12389700167,0,1228840028,tertiary,,Nathani Road,True,False,96.50619639247977,,"LINESTRING (72.8922793 19.0814095, 72.8925425 19.0814924, 72.8927042 19.0815433, 72.8931482 19.0816904)",,,,,
13719082399,13718488760,0,1497928387,tertiary,,Nathani Road,True,False,27.310750936828168,,"LINESTRING (72.8923044 19.0813478, 72.8920551 19.0812784)",,,,,
13719082399,13719082398,0,1498008173,tertiary_link,,,False,True,7.350298182370593,,"LINESTRING (72.8923044 19.0813478, 72.8922793 19.0814095)",,,,,
13719142001,13719142002,0,1498008174,tertiary_link,,,False,False,4.677157968990521,,"LINESTRING (72.8945393 19.0821644, 72.8945577 19.0821261)",,,,,
13719142001,4264781384,0,1228840028,tertiary,,Nathani Road,True,False,182.22005945965952,,"LINESTRING (72.8945393 19.0821644, 72.8950549 19.0823424, 72.8956651 19.0825584, 72.8961728 19.0827133)",,,,,
13719142002,13718589678,0,1213417802,tertiary,,Nathani Road,True,False,4.071000138425295,,"LINESTRING (72.8945577 19.0821261, 72.8945211 19.0821141)",,,,,
13719142002,13719142001,0,1498008174,tertiary_link,,,False,True,4.677157968990521,,"LINESTRING (72.8945577 19.0821261, 72.8945393 19.0821644)",,,,,
13719798760,9882934204,0,1498094276,residential,,,False,True,6.759727073126896,,"LINESTRING (72.8939473 19.0795045, 72.8939241 19.0795612)",,,,,
13719798760,10207309411,0,1115999785,tertiary,,Ramdev Pir Road,True,False,131.50205452473455,,"LINESTRING (72.8939473 19.0795045, 72.8939029 19.0794863, 72.8927935 19.0790467)",,,,,
13719798761,13719798762,0,1498094277,residential,,,False,False,6.9475083227811965,,"LINESTRING (72.894531 19.0798112, 72.8945576 19.079754)",,,,,
13719798761,7402224935,0,1177201672,tertiary,,Nathani Road,True,False,88.84018024627525,,"LINESTRING (72.894531 19.0798112, 72.8951196 19.0800536, 72.895306 19.0801304)",,,,,
13719798762,13719798764,0,1115999785,tertiary,,Ramdev Pir Road,True,False,56.76378703185164,,"LINESTRING (72.8945576 19.079754, 72.8940618 19.0795514)",,,,,
13719798762,13719798761,0,1498094277,residential,,,False,True,6.9475083227811965,,"LINESTRING (72.8945576 19.079754, 72.894531 19.0798112)",,,,,
13719798763,13719798761,0,1177201672,tertiary,,Nathani Road,True,False,56.63974667023941,,"LINESTRING (72.8940369 19.0796077, 72.894531 19.0798112)",,,,,
13719798763,13719798764,0,1498094278,tertiary_link,,,False,False,6.7851338096461795,,"LINESTRING (72.8940369 19.0796077, 72.8940618 19.0795514)",,,,,
13719798764,13719798760,0,1115999785,tertiary,,Ramdev Pir Road,True,False,13.113960247609139,,"LINESTRING (72.8940618 19.0795514, 72.8939473 19.0795045)",,,,,
13719798764,13719798763,0,1498094278,tertiary_link,,,False,True,6.7851338096461795,,"LINESTRING (72.8940618 19.0795514, 72.8940369 19.0796077)",,,,,
13719798766,10936517726,0,1497949067,tertiary,,Nathani Road,True,False,25.90087624451544,,"LINESTRING (72.8959898 19.080467, 72.8962084 19.0805746)",,,,,
13719798766,13719798767,0,1498094280,tertiary_link,,,False,False,7.920076126562,,"LINESTRING (72.8959898 19.080467, 72.896028 19.0804056)",,,,,
13719798767,13719798766,0,1498094280,tertiary_link,,,False,True,7.920076126562,,"LINESTRING (72.896028 19.0804056, 72.8959898 19.080467)",,,,,
13719798767,10928619886,0,1115999787,tertiary,,Ramdev Pir Road,True,False,74.68275424694669,,"LINESTRING (72.896028 19.0804056, 72.8958841 19.0803304, 72.8954443 19.0801249, 72.8953947 19.0801011)",,,,,
13719825129,1366054386,0,122184152,tertiary,,Station Road,True,False,6.438615567656644,,"LINESTRING (72.8962717 19.080664, 72.8962724 19.0806061)",,,,,
13719825129,13719888474,0,1191587829,living_street,,,False,False,34.582851726205924,,"LINESTRING (72.8962717 19.080664, 72.8965156 19.0808728)",,,,,
13719825129,13719825150,0,1498097403,residential,,,False,False,8.591045516803362,,"LINESTRING (72.8962717 19.080664, 72.8962045 19.08062)",,,,,
13719825138,11057946088,0,1190961361,living_street,,,False,True,12.772003265897617,,"LINESTRING (72.8973998 19.0814272, 72.8973878 19.0815415)",,,,,
13719825138,13719825145,0,"[1190961361, 1191587829]",living_street,,,False,"[False, True]",85.82248433952154,,"LINESTRING (72.8973998 19.0814272, 72.8974291 19.0811482, 72.8974244 19.0811373, 72.8974181 19.0811318, 72.8974091 19.0811314, 72.8971954 19.0811073, 72.8971029 19.081112, 72.8969651 19.0811324, 72.8969233 19.0811404)",,,,,
13719825138,13719825149,0,1498097401,living_street,,,False,False,59.09973591716068,,"LINESTRING (72.8973998 19.0814272, 72.8971467 19.081364, 72.8970122 19.0813381, 72.8969466 19.0813415, 72.8969381 19.0813392, 72.8969324 19.0813356, 72.8969287 19.0813275, 72.8969267 19.0812589)",,,,,
13719825145,11063211430,0,1191587829,living_street,,,False,True,13.157604363422896,,"LINESTRING (72.8969233 19.0811404, 72.8967993 19.0811568)",,,,,
13719825145,13719825149,0,1498097401,living_street,,,False,True,13.181460601306066,,"LINESTRING (72.8969233 19.0811404, 72.8969267 19.0812589)",,,,,
13719825145,13719825138,0,"[1190961361, 1191587829]",living_street,,,False,"[False, True]",85.82248433952154,,"LINESTRING (72.8969233 19.0811404, 72.8969651 19.0811324, 72.8971029 19.081112, 72.8971954 19.0811073, 72.8974091 19.0811314, 72.8974181 19.0811318, 72.8974244 19.0811373, 72.8974291 19.0811482, 72.8973998 19.0814272)",,,,,
13719825149,13719825145,0,1498097401,living_street,,,False,False,13.181460601306066,,"LINESTRING (72.8969267 19.0812589, 72.8969233 19.0811404)",,,,,
13719825149,13719825138,0,1498097401,living_street,,,False,True,59.09973591716068,,"LINESTRING (72.8969267 19.0812589, 72.8969287 19.0813275, 72.8969324 19.0813356, 72.8969381 19.0813392, 72.8969466 19.0813415, 72.8970122 19.0813381, 72.8971467 19.081364, 72.8973998 19.0814272)",,,,,
13719825149,11063211430,0,1498097402,living_street,,,False,True,22.942435189060806,,"LINESTRING (72.8969267 19.0812589, 72.8968428 19.0812687, 72.8968317 19.081268, 72.8968257 19.0812596, 72.8967993 19.0811568)",,,,,
13719825150,13719825129,0,1498097403,residential,,,False,True,8.591045516803362,,"LINESTRING (72.8962045 19.08062, 72.8962717 19.080664)",,,,,
13719825150,10936517723,0,1177201670,tertiary,,,True,False,204.78572956895601,,"LINESTRING (72.8962045 19.08062, 72.8961728 19.080993, 72.8961731 19.0811042, 72.8961735 19.081272, 72.896203 19.0819057, 72.8961887 19.0824597)",,,,,
13719888474,13719825129,0,1191587829,living_street,,,False,True,34.582851726205924,,"LINESTRING (72.8965156 19.0808728, 72.8962717 19.080664)",,,,,
13719888474,11063211430,0,1191587829,living_street,,,False,False,44.18111194468015,,"LINESTRING (72.8965156 19.0808728, 72.8966215 19.0809635, 72.8966957 19.08101, 72.896722 19.0810305, 72.8967993 19.0811568)",,,,,
13719888474,13719888486,0,1498097632,living_street,,,False,False,84.66479179798168,,"LINESTRING (72.8965156 19.0808728, 72.8965433 19.0811832, 72.8965629 19.0812194, 72.8966026 19.0812574, 72.8966619 19.0813245, 72.8966864 19.0813625, 72.8966834 19.0815864)",,,,,
13719888480,13719888486,0,1498097632,living_street,,,False,True,18.63786325906444,,"LINESTRING (72.8966811 19.081754, 72.8966834 19.0815864)",,,,,
13719888486,13719888480,0,1498097632,living_street,,,False,False,18.63786325906444,,"LINESTRING (72.8966834 19.0815864, 72.8966811 19.081754)",,,,,
13719888486,13719888474,0,1498097632,living_street,,,False,True,84.66479179798168,,"LINESTRING (72.8966834 19.0815864, 72.8966864 19.0813625, 72.8966619 19.0813245, 72.8966026 19.0812574, 72.8965629 19.0812194, 72.8965433 19.0811832, 72.8965156 19.0808728)",,,,,
13719888486,11057946088,0,1498097633,living_street,,,False,True,74.48690813640863,,"LINESTRING (72.8966834 19.0815864, 72.8967877 19.0815864, 72.8968637 19.0815781, 72.8969701 19.0815605, 72.8971304 19.0815396, 72.8972932 19.0815317, 72.8973878 19.0815415)",,,,,
13720214361,11400791207,0,317183088,tertiary,,Jugaldas Modi Marg,False,False,26.319728115848807,,"LINESTRING (72.8966727 19.0827779, 72.8965926 19.0827594, 72.89648 19.0827334, 72.8964294 19.0827217)",,,,,
13720214361,1366028001,0,317183088,tertiary,,Jugaldas Modi Marg,False,True,206.0427386714896,,"LINESTRING (72.8966727 19.0827779, 72.8967279 19.0827906, 72.8967471 19.082796, 72.8970741 19.0828878, 72.8972496 19.0829059, 72.8973596 19.0828869, 72.8974749 19.0827855, 72.8977077 19.0822611, 72.8977347 19.0822005, 72.8977457 19.0821757, 72.8978429 19.0819567, 72.8978913 19.0818267)",,,,,
13720214361,13720214363,0,1498138758,living_street,,,False,False,15.230513725705435,,"LINESTRING (72.8966727 19.0827779, 72.8966929 19.0826858, 72.8967076 19.0826667, 72.8967105 19.0826476)",,,,,
13720214363,13720214380,0,1498138758,living_street,,,False,False,49.63503573179686,,"LINESTRING (72.8967105 19.0826476, 72.8966608 19.0822037)",,,,,
13720214363,13720214361,0,1498138758,living_street,,,False,True,15.230513725705435,,"LINESTRING (72.8967105 19.0826476, 72.8967076 19.0826667, 72.8966929 19.0826858, 72.8966727 19.0827779)",,,,,
13720214363,13720214374,0,"[1498138761, 1498138759]",living_street,,,False,False,99.51743618004205,,"LINESTRING (72.8967105 19.0826476, 72.8968241 19.0826382, 72.8969344 19.0826139, 72.8971035 19.0825819, 72.8971131 19.0825764, 72.8971153 19.0825611, 72.8971065 19.0825082, 72.897105 19.0824895, 72.8971105 19.0824632, 72.8971955 19.0822631, 72.8972575 19.0820967)",,,,,
13720214370,4636901090,0,992670283,living_street,,,False,False,66.6323195322567,,"LINESTRING (72.8973209 19.0819069, 72.8970243 19.0818759, 72.8967821 19.0818806, 72.8966892 19.0818899)",,,,,
13720214370,11057946087,0,1498138759,living_street,,,False,False,26.818085228801003,,"LINESTRING (72.8973209 19.0819069, 72.897361 19.0817404, 72.8973759 19.0816714)",,,,,
13720214370,13720214374,0,1498138759,living_street,,,False,True,22.140227719168294,,"LINESTRING (72.8973209 19.0819069, 72.8972874 19.0820164, 72.8972575 19.0820967)",,,,,
13720214374,13720214370,0,1498138759,living_street,,,False,False,22.140227719168294,,"LINESTRING (72.8972575 19.0820967, 72.8972874 19.0820164, 72.8973209 19.0819069)",,,,,
13720214374,13720214363,0,"[1498138761, 1498138759]",living_street,,,False,True,99.51743618004205,,"LINESTRING (72.8972575 19.0820967, 72.8971955 19.0822631, 72.8971105 19.0824632, 72.897105 19.0824895, 72.8971065 19.0825082, 72.8971153 19.0825611, 72.8971131 19.0825764, 72.8971035 19.0825819, 72.8969344 19.0826139, 72.8968241 19.0826382, 72.8967105 19.0826476)",,,,,
13720214374,13720214380,0,1498138760,living_street,,,False,False,66.47673506337946,,"LINESTRING (72.8972575 19.0820967, 72.8970813 19.0820871, 72.8970088 19.0821054, 72.8969962 19.0821108, 72.8969869 19.0821222, 72.896979 19.0821389, 72.8969767 19.0821486, 72.8969683 19.082154, 72.8966608 19.0822037)",,,,,
13720214380,13720214363,0,1498138758,living_street,,,False,True,49.63503573179686,,"LINESTRING (72.8966608 19.0822037, 72.8967105 19.0826476)",,,,,
13720214380,4636901090,0,1498138758,living_street,,,False,False,39.0873716117444,,"LINESTRING (72.8966608 19.0822037, 72.8966473 19.0820922, 72.8966517 19.0820755, 72.8966693 19.082063, 72.896698 19.0820602, 72.8967068 19.0820491, 72.8967068 19.0820366, 72.8966892 19.0818899)",,,,,
13720214380,13720214374,0,1498138760,living_street,,,False,True,66.47673506337946,,"LINESTRING (72.8966608 19.0822037, 72.8969683 19.082154, 72.8969767 19.0821486, 72.896979 19.0821389, 72.8969869 19.0821222, 72.8969962 19.0821108, 72.8970088 19.0821054, 72.8970813 19.0820871, 72.8972575 19.0820967)",,,,,
13720592690,7046060432,0,1190959544,residential,,,False,False,5.569007431526556,,"LINESTRING (72.8887908 19.0808079, 72.8888272 19.0808443)",,,,,
13720592907,13720592908,0,1498179113,residential,,,False,False,57.9790491141765,,"LINESTRING (72.8887872 19.0803271, 72.8891278 19.0799169)",,,,,
13720592908,13720592912,0,235864136,residential,,,False,False,37.01759688495586,,"LINESTRING (72.8891278 19.0799169, 72.8888491 19.0797133)",,,,,
13720592908,13720592907,0,1498179113,residential,,,False,True,57.9790491141765,,"LINESTRING (72.8891278 19.0799169, 72.8887872 19.0803271)",,,,,
13720592908,2439359854,0,"[235864136, 1412156427, 1412156428]",residential,,,False,True,88.90469629317259,,"LINESTRING (72.8891278 19.0799169, 72.8894211 19.0801312, 72.88956 19.0802409, 72.8895492 19.080396, 72.8895449 19.0804583, 72.8895407 19.0805184)",,,yes,,
13720592909,13720592911,0,1498179114,residential,,,False,False,37.94509548284367,,"LINESTRING (72.8883903 19.0797061, 72.8886719 19.0799197)",,,,,
13720592910,13720592911,0,1498179114,residential,,,False,True,19.884790599473995,,"LINESTRING (72.8888195 19.0800316, 72.8886719 19.0799197)",,,,,
13720592911,13720592910,0,1498179114,residential,,,False,False,19.884790599473995,,"LINESTRING (72.8886719 19.0799197, 72.8888195 19.0800316)",,,,,
13720592911,13720592909,0,1498179114,residential,,,False,True,37.94509548284367,,"LINESTRING (72.8886719 19.0799197, 72.8883903 19.0797061)",,,,,
13720592911,13720592912,0,1498179115,residential,,,False,False,29.55480978515429,,"LINESTRING (72.8886719 19.0799197, 72.8888491 19.0797133)",,,,,
13720592912,2246472674,0,235864136,residential,,,False,False,38.959159879410564,,"LINESTRING (72.8888491 19.0797133, 72.8885558 19.079499)",,,,,
13720592912,13720592908,0,235864136,residential,,,False,True,37.01759688495586,,"LINESTRING (72.8888491 19.0797133, 72.8891278 19.0799169)",,,,,
13720592912,13720592911,0,1498179115,residential,,,False,True,29.55480978515429,,"LINESTRING (72.8888491 19.0797133, 72.8886719 19.0799197)",,,,,
13720592913,13720592914,0,1498179116,residential,,,False,False,56.118475042559695,,"LINESTRING (72.8881161 19.0798148, 72.888463 19.0794311)",,,,,
13720592914,13720592918,0,427242799,residential,,,False,False,33.790600246207504,,"LINESTRING (72.888463 19.0794311, 72.8882088 19.079245)",,,,,
13720592914,2246472674,0,427242799,residential,,,False,True,12.333171402206746,,"LINESTRING (72.888463 19.0794311, 72.8885558 19.079499)",,,,,
13720592914,13720592913,0,1498179116,residential,,,False,True,56.118475042559695,,"LINESTRING (72.888463 19.0794311, 72.8881161 19.0798148)",,,,,
13720592915,13720592917,0,1498179117,residential,,,False,False,39.570035438801746,,"LINESTRING (72.8877348 19.079213, 72.8880301 19.0794338)",,,,,
13720592916,13720592917,0,1498179117,residential,,,False,True,20.47160272126103,,"LINESTRING (72.8881829 19.079548, 72.8880301 19.0794338)",,,,,
13720592917,13720592916,0,1498179117,residential,,,False,False,20.47160272126103,,"LINESTRING (72.8880301 19.0794338, 72.8881829 19.079548)",,,,,
13720592917,13720592915,0,1498179117,residential,,,False,True,39.570035438801746,,"LINESTRING (72.8880301 19.0794338, 72.8877348 19.079213)",,,,,
13720592917,13720592918,0,1498179118,residential,,,False,False,28.16706850873432,,"LINESTRING (72.8880301 19.0794338, 72.8882088 19.079245)",,,,,
13720592918,2246472644,0,427242799,residential,,,False,False,51.686949784159495,,"LINESTRING (72.8882088 19.079245, 72.88782 19.0789603)",,,,,
13720592918,13720592914,0,427242799,residential,,,False,True,33.790600246207504,,"LINESTRING (72.8882088 19.079245, 72.888463 19.0794311)",,,,,
13720592918,13720592917,0,1498179118,residential,,,False,True,28.16706850873432,,"LINESTRING (72.8882088 19.079245, 72.8880301 19.0794338)",,,,,
13720592919,13720592920,0,1498179119,residential,,,False,False,90.8090293396727,,"LINESTRING (72.8861891 19.0787992, 72.886728 19.0781608)",,,,,
13720592920,13720592963,0,427242799,residential,,,False,False,19.070933953997734,,"LINESTRING (72.886728 19.0781608, 72.8865855 19.0780546)",,,,,
13720592920,13720592965,0,427242799,residential,,,False,True,26.17722903679373,,"LINESTRING (72.886728 19.0781608, 72.8869249 19.078305)",,,,,
13720592920,13720592919,0,1498179119,residential,,,False,True,90.8090293396727,,"LINESTRING (72.886728 19.0781608, 72.8861891 19.0787992)",,,,,
13720592920,13720592934,0,1498179122,residential,,,False,False,41.43974741495394,,"LINESTRING (72.886728 19.0781608, 72.8869847 19.0778779)",,,,,
13720592927,13720592967,0,215242145,residential,,,False,False,24.83961655135608,,"LINESTRING (72.8873733 19.0774495, 72.887558 19.0775889)",,,,,
13720592927,13720592947,0,215242145,residential,,,False,True,20.143383870587208,,"LINESTRING (72.8873733 19.0774495, 72.8872206 19.07734)",,,,,
13720592927,13720592931,0,1498179122,residential,,,False,True,44.59015551429563,,"LINESTRING (72.8873733 19.0774495, 72.8870972 19.077754)",,,,,
13720592927,13720592989,0,1498179149,residential,,,False,False,30.65769254700972,,"LINESTRING (72.8873733 19.0774495, 72.8875654 19.077242)",,,,,
13720592930,13720592931,0,1498179124,residential,,,False,False,19.667226501242478,,"LINESTRING (72.8869481 19.0776471, 72.8870972 19.077754)",,,,,
13720592930,13720592947,0,"[1498179123, 1498179133, 1498179134]",residential,,,False,False,44.56610028238014,,"LINESTRING (72.8869481 19.0776471, 72.8870989 19.0774772, 72.8871732 19.0773937, 72.8872206 19.07734)",,,,,building_passage
13720592930,13720592963,0,"[1498179137, 1498179138, 1498179123]",residential,,,False,"[False, True]",59.204611524231545,,"LINESTRING (72.8869481 19.0776471, 72.8867345 19.0778863, 72.8866572 19.0779742, 72.8865855 19.0780546)",,,,,building_passage
13720592931,13720592927,0,1498179122,residential,,,False,False,44.59015551429563,,"LINESTRING (72.8870972 19.077754, 72.8873733 19.0774495)",,,,,
13720592931,13720592934,0,1498179122,residential,,,False,True,18.154232764159246,,"LINESTRING (72.8870972 19.077754, 72.8869847 19.0778779)",,,,,
13720592931,13720592930,0,1498179124,residential,,,False,True,19.667226501242478,,"LINESTRING (72.8870972 19.077754, 72.8869481 19.0776471)",,,,,
13720592934,13720592931,0,1498179122,residential,,,False,False,18.154232764159246,,"LINESTRING (72.8869847 19.0778779, 72.8870972 19.077754)",,,,,
13720592934,13720592920,0,1498179122,residential,,,False,True,41.43974741495394,,"LINESTRING (72.8869847 19.0778779, 72.886728 19.0781608)",,,,,
13720592934,13720592935,0,1498179126,residential,,,False,False,25.947403323675,,"LINESTRING (72.8869847 19.0778779, 72.8871816 19.0780187)",,,,,
13720592935,13720592934,0,1498179126,residential,,,False,True,25.947403323675,,"LINESTRING (72.8871816 19.0780187, 72.8869847 19.0778779)",,,,,
13720592935,13720592967,0,"[1498179141, 1498179125, 1498179142]",residential,,,False,False,62.04138316898456,,"LINESTRING (72.8871816 19.0780187, 72.8874467 19.0777122, 72.8875259 19.0776232, 72.887558 19.0775889)",,,,,building_passage
13720592935,13720592965,0,"[1498179139, 1498179140, 1498179125]",residential,,,False,"[False, True]",41.73300817720057,,"LINESTRING (72.8871816 19.0780187, 72.8870732 19.0781441, 72.8869943 19.0782307, 72.8869249 19.078305)",,,,,building_passage
13720592938,13720593003,0,1498179163,residential,,,False,False,33.100317782703584,,"LINESTRING (72.8872219 19.07623, 72.8874239 19.0760016)",,,,,
13720592938,2246472471,0,215242149,residential,,,False,False,50.09027965516431,,"LINESTRING (72.8872219 19.07623, 72.8874478 19.0764019, 72.8875924 19.0765134)",,,,,
