u,v,key,osmid,highway,lanes,name,oneway,reversed,length,junction,geometry,ref,access,bridge,maxspeed,tunnel,status
2897024783,2897024777,0,"[1430872900, 49682807]",tertiary,,Lane 1,False,True,287.8914617682992,,"LINESTRING (72.8710938 19.068516, 72.8709155 19.068771, 72.8707578 19.0689966, 72.8706327 19.0691755, 72.8705655 19.0692259, 72.8704913 19.0692272, 72.8704295 19.0692015, 72.8704061 19.0691917, 72.8700916 19.0690113, 72.8698471 19.068871, 72.869603 19.0687182, 72.8695174 19.0686622, 72.8692273 19.0684784, 72.8690198 19.0683469)",,,,,,Open
2897024785,12350931358,0,22855921,tertiary,2.0,Avenue 3,True,False,25.74679941812804,,"LINESTRING (72.871356 19.0685648, 72.8711522 19.0684363)",,,,,,Open
2897024795,2897024798,0,286066438,tertiary,2.0,,True,False,17.973752394813992,,"LINESTRING (72.8684361 19.0690471, 72.8683414 19.0691817)",,,,,,Open
2897024795,10279771627,0,260786313,primary,3.0,Bandra Kurla Complex Road,True,False,346.7677201798246,,"LINESTRING (72.8684361 19.0690471, 72.8682435 19.0689275, 72.8678413 19.0686778, 72.867758 19.0686261, 72.8656783 19.0673349)",,,,,,Flooded
2897024798,631507993,0,27055936,primary,3.0,Bandra Kurla Complex Road,True,False,7.997898033343867,,"LINESTRING (72.8683414 19.0691817, 72.868405 19.0692212)",,,,,,Open
2897024813,2897024818,0,830251247,tertiary,2.0,Avenue 3,True,False,31.77192284361486,,"LINESTRING (72.872317 19.070729, 72.8721745 19.070981)",,,,,,Flooded
2897024813,2897024816,0,697749617,primary_link,,,True,False,43.52152881631729,,"LINESTRING (72.872317 19.070729, 72.8721817 19.0708385, 72.8721314 19.0708746, 72.8720871 19.0709012, 72.871974 19.0709401)",,,,,,Open
2897024816,10279771623,0,260786313,primary,3.0,Bandra Kurla Complex Road,True,False,393.7056863905157,,"LINESTRING (72.871974 19.0709401, 72.8717242 19.0708842, 72.8714725 19.07082, 72.8711985 19.0707139, 72.8709309 19.0705852, 72.8706612 19.0704284, 72.8687256 19.0692267)",,,,,,Open
2897024818,2897024816,0,260786313,primary,3.0,Bandra Kurla Complex Road,True,False,21.556178281943644,,"LINESTRING (72.8721745 19.070981, 72.871974 19.0709401)",,,,,,Open
2897024818,2897024822,0,286066430,secondary,3.0,,True,False,18.0901123053903,,"LINESTRING (72.8721745 19.070981, 72.872119 19.071135)",,,,,,Open
2897024822,6552758946,0,286066430,secondary,3.0,,True,False,26.76622441352428,,"LINESTRING (72.872119 19.071135, 72.8720389 19.0713635)",,,,,,Open
2897024822,631525441,0,1251127698,primary,3.0,Bandra Kurla Complex Road,True,False,10.04679624443248,,"LINESTRING (72.872119 19.071135, 72.8722123 19.0711547)",,,,,,Open
2897024850,13799160903,0,286066405,secondary,3.0,,True,False,106.18585732727703,,"LINESTRING (72.871507 19.0724825, 72.8714466 19.072634, 72.8713051 19.0730776, 72.8712044 19.0733933)",,,,,,Open
2897024850,7366043800,0,"[286066425, 1356879643]",tertiary,2.0,Kanzul Iman Road,False,"[False, True]",140.16052967169378,,"LINESTRING (72.871507 19.0724825, 72.8711963 19.0723877, 72.8707695 19.0722576, 72.8706796 19.0722302, 72.8704534 19.0721284, 72.8702743 19.0720508, 72.8702595 19.0720434)",,,,,,Open
2897024861,245667447,0,1251127696,secondary,3.0,,True,False,26.43896493804925,,"LINESTRING (72.8709551 19.0743008, 72.870865 19.0745228)",,,,,,Open
2897024861,7104101070,0,275773892,trunk,3.0,Santa Cruz – Chembur Link Road,True,False,283.83057730868734,,"LINESTRING (72.8709551 19.0743008, 72.8700482 19.0739234, 72.8699184 19.0738662, 72.8691446 19.0735083, 72.8690679 19.0734748, 72.8685053 19.073227)",SCLR,,,,,Open
2934429247,2246472025,0,289910509,residential,,,False,True,124.9891826497826,,"LINESTRING (72.8951554 19.0660528, 72.8939767 19.0659031)",,,,,,Open
2934429247,2439252035,0,1148433780,residential,,Road No 4,True,False,12.497043286998409,,"LINESTRING (72.8951554 19.0660528, 72.8951467 19.0661257, 72.8951658 19.0661603)",,,,,,Open
3172125113,10266131028,0,1122471460,residential,,Station Road,False,False,42.30437823456092,,"LINESTRING (72.8969257 19.0797756, 72.8967396 19.0799833, 72.8966655 19.0800659)",,,,,,Flooded
3172125114,6576183452,0,"[1188042877, 1188042878, 122184151]",residential,,Station Road,False,False,87.45391086294683,,"LINESTRING (72.8977409 19.0788665, 72.8979297 19.0786554, 72.8979765 19.0786031, 72.8982782 19.0782659)",,,yes,,,Open
3206284093,1232644770,0,107213224,residential,,Road 2,False,False,157.11187516228088,,"LINESTRING (72.8974335 19.0684876, 72.8972314 19.0686253, 72.8970754 19.0688089, 72.8969768 19.0690252, 72.8969429 19.0692585, 72.896976 19.0694919, 72.8970738 19.0697085)",,,,,,Open
3206284093,1232643956,0,107213224,residential,,Road 2,False,True,160.47802955950343,,"LINESTRING (72.8974335 19.0684876, 72.8977149 19.0683971, 72.8980121 19.0683955, 72.8982946 19.0684831, 72.8984057 19.0685534, 72.8985331 19.0686507, 72.8987337 19.0689075)",,,,,,Open
3206284093,1232644156,0,107213254,residential,,,False,True,70.47301719676757,,"LINESTRING (72.8974335 19.0684876, 72.8972283 19.0681355, 72.8971045 19.0679354)",,,,,,Open
3214466795,1643351807,0,151522892,residential,,9th Road,False,False,28.844386481936176,,"LINESTRING (72.8981709 19.055508, 72.8983363 19.055301)",,,,,,Open
3214466795,1643351824,0,151522892,residential,,9th Road,False,True,50.32254328072173,,"LINESTRING (72.8981709 19.055508, 72.8978543 19.0558475)",,,,,,Open
3214466795,3214466799,0,315335779,residential,,9th Cross Road,False,False,158.33212019014866,,"LINESTRING (72.8981709 19.055508, 72.8983936 19.0556255, 72.8984902 19.0556458, 72.8985787 19.0556432, 72.8996387 19.055557)",,,,,,Open
3214466799,1643351789,0,151522887,residential,,Shri Ahobila Mutt Road,False,False,78.05906108904587,,"LINESTRING (72.8996387 19.055557, 72.8996136 19.0548554)",,,,,,Open
3214466799,1643351829,0,151522887,residential,,Shri Ahobila Mutt Road,False,True,54.360687805539285,,"LINESTRING (72.8996387 19.055557, 72.8996561 19.0560456)",,,,,,Open
3214466799,3214466795,0,315335779,residential,,9th Cross Road,False,True,158.3321201901487,,"LINESTRING (72.8996387 19.055557, 72.8985787 19.0556432, 72.8984902 19.0556458, 72.8983936 19.0556255, 72.8981709 19.055508)",,,,,,Open
3215233951,1643351841,0,151522877,residential,,Road No.11,False,False,172.0359443842221,,"LINESTRING (72.8997454 19.0568901, 72.89811 19.0569555)",11,,,,,Open
3215233951,9311818793,0,151522877,residential,,Road No.11,False,True,77.1476328006491,,"LINESTRING (72.8997454 19.0568901, 72.9004787 19.0568591)",11,,,,,Open
3215233951,1651414460,0,315407503,residential,,4th Cross Road,False,True,193.09280157489167,,"LINESTRING (72.8997454 19.0568901, 72.8997563 19.0572683, 72.8997946 19.058626)",,,,,,Open
3215337971,4264598322,0,235928618,residential,,Road 2,True,False,47.28099946270604,,"LINESTRING (72.899851 19.0685091, 72.9002519 19.0685907, 72.9002916 19.0685934)",,,,,,Open
3215337971,7816158004,0,"[1409439217, 837448238]",residential,,Road 2,False,"[False, True]",46.10344794149172,,"LINESTRING (72.899851 19.0685091, 72.8996266 19.0684827, 72.899416 19.0684555)",,,,,,Open
3308366231,6497126508,0,"[1121152376, 1237735489]",primary,,Lal Bahadur Shastri Marg,True,False,231.68171554642493,,"LINESTRING (72.875717 19.0732695, 72.8757564 19.0735452, 72.8758803 19.0740325, 72.8759252 19.0740971, 72.876169 19.0744478, 72.8766583 19.0751095)",,,,,,Open
3308366231,2244797569,0,1153112037,residential,,,False,True,38.31776146041082,,"LINESTRING (72.875717 19.0732695, 72.875649 19.0732991, 72.8754034 19.0734444)",,,,,,Open
3376195596,1366857555,0,1127314707,tertiary,,N G Acharya Marg,False,True,123.21025865895535,,"LINESTRING (72.8995422 19.0626186, 72.9004591 19.0621931, 72.9005919 19.0621254)",,,,,,Open
3376195596,1366857600,0,"[1465505587, 1465505588]",tertiary,,N G Acharya Marg,False,False,115.71275106878409,,"LINESTRING (72.8995422 19.0626186, 72.8993979 19.0626853, 72.8985532 19.0630759)",,,,,,Open
3376195596,13789652001,0,"[152313456, 1465505589]",tertiary,,Sharadbhau Acharya Marg,False,False,241.61937755748275,,"LINESTRING (72.8995422 19.0626186, 72.8995342 19.0623896, 72.8995262 19.0621606, 72.8995093 19.0614592, 72.8995022 19.0606113, 72.8994853 19.0604469)",,,,,,Open
3463796101,2246660981,0,339195631,residential,,,False,True,77.02750594906588,,"LINESTRING (72.8843002 19.0609601, 72.8837152 19.0605428)",,,,,,Open
3463796101,7380521288,0,427199178,secondary,,S.G. Barve Marg,True,False,16.611854351390367,,"LINESTRING (72.8843002 19.0609601, 72.8842034 19.0610782)",,,,,,Flooded
3530882614,13675269070,0,215438458,residential,,Nehru Nagar Police Station Marg,False,True,2.776242127611908,,"LINESTRING (72.8820271 19.059944, 72.882007 19.0599278)",,,,,,Flooded
3530882614,13675269077,0,215438458,residential,,Nehru Nagar Police Station Marg,False,False,36.72108090352258,,"LINESTRING (72.8820271 19.059944, 72.8821202 19.0600077, 72.8823034 19.060146)",,,,,,Open
3530882614,13508455292,0,"[1202696924, 346579876, 1202696923]",residential,,,False,False,74.64221243703342,,"LINESTRING (72.8820271 19.059944, 72.8821973 19.0597386, 72.8822659 19.0596597, 72.8823506 19.0595613, 72.8823899 19.0595159, 72.8824685 19.0594182)",,,yes,,,Open
3530882615,13508455292,0,1202696923,residential,,,False,True,4.104791506437544,,"LINESTRING (72.8824928 19.0593893, 72.8824685 19.0594182)",,,,,,Open
3530882615,11149490184,0,1472186233,tertiary,,,True,False,6.246736990745801,,"LINESTRING (72.8824928 19.0593893, 72.8824725 19.0593365)",,,,,,Open
3530886045,13508455291,0,215438743,residential,,,False,True,80.47003215597377,,"LINESTRING (72.8817953 19.0589596, 72.8817871 19.0589877, 72.8822977 19.0592744, 72.8823632 19.059305, 72.8824281 19.0593237)",,,,,,Open
3591347326,11283022715,0,1217713602,residential,,,False,False,134.86238670959932,,"LINESTRING (72.8698506 19.075514, 72.8698316 19.0758632, 72.8698379 19.0758731, 72.8698526 19.075886, 72.8698861 19.075891, 72.8707332 19.0758833)",,,,,,Flooded
3592039518,7379899433,0,215242153,residential,,Brahman Wadi Road,False,True,26.383832355115096,,"LINESTRING (72.8817477 19.0682155, 72.8815232 19.0683217)",,,,,,Open
3619369758,8692591568,0,938288085,residential,,Don Bosco Campus Road,False,False,48.533745496567406,,"LINESTRING (72.8881679 19.081312, 72.8885789 19.0811129)",,,,,,Open
3736885986,12777714547,0,1531896218,tertiary,,,False,True,9.96174459129097,,"LINESTRING (72.8930286 19.0689488, 72.8929521 19.0690017)",,,,,,Open
3736885986,2804431000,0,"[1531896222, 275766287]",tertiary,,,True,False,17.13538740060295,,"LINESTRING (72.8930286 19.0689488, 72.8929801 19.068887, 72.8929308 19.0688255)",,,,,,Open
3736885986,2804433701,0,"[275787642, 789757059, 789757058]",tertiary,,,True,False,47.591409874164,,"LINESTRING (72.8930286 19.0689488, 72.8932735 19.0687851, 72.8933373 19.0687453, 72.8934011 19.0687055)",,,yes,,,Open
4264430241,13707326660,0,427199215,residential,,,False,False,10.908339972131106,,"LINESTRING (72.8851107 19.0615906, 72.8851049 19.0616031, 72.8850694 19.0616806)",,,,,,Open
4264430257,13780471776,0,122303819,secondary,,Mother Dairy Road,True,False,39.97199887534701,,"LINESTRING (72.8845338 19.0628712, 72.8848245 19.063103)",,,,,,Open
4264430257,2246471836,0,427199215,residential,,,False,False,86.45386796011628,,"LINESTRING (72.8845338 19.0628712, 72.884206 19.0635843)",,,,,,Open
4264430257,10882788618,0,427199215,residential,,,False,True,9.73080151319509,,"LINESTRING (72.8845338 19.0628712, 72.8845667 19.0627894)",,,,,,Open
4264430262,1366008977,0,427199214,living_street,,,False,False,187.63205881304253,,"LINESTRING (72.8796631 19.0637634, 72.879818 19.0640541, 72.8804181 19.0648538, 72.8805899 19.0649962, 72.8806982 19.0650342, 72.8807541 19.0650538)",,,,,,Open
4264430277,4264430286,0,427199211,residential,,,False,True,42.057963848399616,,"LINESTRING (72.8821698 19.0645147, 72.8825299 19.0646797)",,,,,,Open
4264430277,2246471776,0,215242133,residential,,,False,True,203.17583078604477,,"LINESTRING (72.8821698 19.0645147, 72.8831014 19.0631558, 72.8833074 19.0632289)",,,,,,Open
4264430277,10207397929,0,427199211,residential,,,False,False,69.99613470975615,,"LINESTRING (72.8821698 19.0645147, 72.8818454 19.0643308, 72.88161 19.0641744)",,,,,,Flooded
4264430286,1367093147,0,427199210,residential,,,False,True,83.78017600612044,,"LINESTRING (72.8825299 19.0646797, 72.8829626 19.0640469)",,,,,,Open
4264430286,4264430277,0,427199211,residential,,,False,False,42.057963848399616,,"LINESTRING (72.8825299 19.0646797, 72.8821698 19.0645147)",,,,,,Open
4264430286,4264430400,0,1103367045,residential,,,False,True,109.44588060476612,,"LINESTRING (72.8825299 19.0646797, 72.883032 19.0648975, 72.8831453 19.0649467, 72.8834763 19.0650904)",,,,,,Open
4264430400,4264430447,0,427199215,residential,,,False,False,181.83432386752256,,"LINESTRING (72.8834763 19.0650904, 72.8832887 19.0654168, 72.8830224 19.0657117, 72.8829066 19.0657851, 72.8825141 19.0660406, 72.8822575 19.0662066)",,,,,,Open
4264430400,1367093181,0,427199215,residential,,,False,True,84.70361856109758,,"LINESTRING (72.8834763 19.0650904, 72.8836044 19.0648355, 72.8838225 19.0644025)",,,,,,Flooded
4264430400,4264430286,0,1103367045,residential,,,False,False,109.44588060476612,,"LINESTRING (72.8834763 19.0650904, 72.8831453 19.0649467, 72.883032 19.0648975, 72.8825299 19.0646797)",,,,,,Open
4264430447,5926760156,0,235853250,residential,,,False,False,198.59720030149737,,"LINESTRING (72.8822575 19.0662066, 72.8821897 19.0661564, 72.8817507 19.0658192, 72.8807894 19.0650821)",,,,,,Open
4264430447,1366009007,0,235853250,residential,,,False,True,69.69351640798732,,"LINESTRING (72.8822575 19.0662066, 72.8823314 19.0662845, 72.8825525 19.066763)",,,,,,Open
4264430447,4264430400,0,427199215,residential,,,False,True,181.83432386752256,,"LINESTRING (72.8822575 19.0662066, 72.8825141 19.0660406, 72.8829066 19.0657851, 72.8830224 19.0657117, 72.8832887 19.0654168, 72.8834763 19.0650904)",,,,,,Open
4264430455,1366008998,0,122177889,tertiary,,,False,True,11.387827040333043,,"LINESTRING (72.8794959 19.06665, 72.8794655 19.0665517)",,,,,,Open
4264430455,4357358509,0,789278054,residential,,,False,False,18.47397708257262,,"LINESTRING (72.8794959 19.06665, 72.8795451 19.0668095)",,,,,,Open
4264430455,2246472174,0,938635406,tertiary,,S G Barve Marg,False,False,400.0208923406082,,"LINESTRING (72.8794959 19.06665, 72.8794171 19.0667881, 72.8793507 19.0669102, 72.8792859 19.0670293, 72.8790464 19.0674369, 72.878835 19.0678805, 72.8787993 19.0680512, 72.8787223 19.068419, 72.8787393 19.068617, 72.8787923 19.0692362, 72.8791628 19.0700083)",,,,,,Open
4264430464,2246472055,0,427199207,residential,,,False,False,111.27007825723356,,"LINESTRING (72.8789627 19.0670911, 72.8788278 19.0666729, 72.8787167 19.0661193)",,,,,,Open
4264598305,10939573535,0,22854472,secondary,2.0,Ramakrishna Chemburkar Marg,True,False,45.9535725665233,,"LINESTRING (72.8947295 19.0548471, 72.8948201 19.0552514)",,,,,,Open
4264598305,2248802449,0,215438488,residential,,KN Gaikwad Marg,False,True,263.3523365126753,,"LINESTRING (72.8947295 19.0548471, 72.8943471 19.0549855, 72.8942961 19.0550041, 72.8941114 19.0550714, 72.8939176 19.055142, 72.8935944 19.0552388, 72.893425 19.0552686, 72.8931885 19.0552873, 72.8930703 19.0553208, 72.8929403 19.0553804, 72.8928646 19.0554772, 72.8928425 19.0555888, 72.8928146 19.0559393)",,,,,,Open
4264598306,245665303,0,1240182693,secondary,,Road No 10,False,False,11.573510255134332,,"LINESTRING (72.8951344 19.0566662, 72.8952415 19.056642)",,,,,,Open
4264598306,13676994258,0,22854472,secondary,2.0,Ramakrishna Chemburkar Marg,True,False,152.68530670454456,,"LINESTRING (72.8951344 19.0566662, 72.8952564 19.057356, 72.8953288 19.0576979, 72.8954036 19.0579213, 72.8954443 19.0580035)",,,,,,Open
4264598311,245665776,0,152313455,residential,,Road No 15,False,False,14.993856215586469,,"LINESTRING (72.8965668 19.0595798, 72.8964358 19.0596332)",,,,,,Open
4264598311,4357273837,0,152313455,residential,,Road No 15,False,True,78.46192771948664,,"LINESTRING (72.8965668 19.0595798, 72.8972497 19.0592947)",,,,,,Open
4264598311,11052130893,0,1240182692,secondary,2.0,Ramakrishna Chemburkar Marg,True,False,207.25387680136228,,"LINESTRING (72.8965668 19.0595798, 72.8956726 19.0582033, 72.8955675 19.0579754)",,,,,,Open
4264598312,1651421959,0,1123862232,secondary,,Road No 17,False,True,18.6098540743008,,"LINESTRING (72.8972015 19.0604841, 72.8970626 19.0605879)",,,,,,Open
4264598312,4264598311,0,1240182692,secondary,2.0,Ramakrishna Chemburkar Marg,True,False,120.66808639171605,,"LINESTRING (72.8972015 19.0604841, 72.8965668 19.0595798)",,,,,,Open
4264598312,245665748,0,22854144,secondary,,Road No 17,True,False,156.0304971782916,,"LINESTRING (72.8972015 19.0604841, 72.8976593 19.0601319, 72.8980289 19.0599863, 72.8981381 19.0599433, 72.8984956 19.0598344)",,,,,,Open
4264598321,2146273513,0,107213212,tertiary,,Ghatkopar Mahul Road,True,False,92.45237889018811,,"LINESTRING (72.9004288 19.0684216, 72.9001335 19.0676384)",,,,,,Open
4264598321,2146273517,0,107213260,residential,,Dr Nandita Rane's Eye Clinic,False,True,18.889093545098333,,"LINESTRING (72.9004288 19.0684216, 72.9005846 19.0683369)",,yes,,30,,Flooded
4264598321,12777784532,0,1380178536,residential,,,False,True,20.262332028584048,,"LINESTRING (72.9004288 19.0684216, 72.9002389 19.0684531)",,,,,,Open
4264598322,1232644012,0,1380178535,residential,,Road 2,False,True,19.82748430775776,,"LINESTRING (72.9002916 19.0685934, 72.900476 19.0685557)",,,,,,Open
4264598322,4264598323,0,1154246014,tertiary,,Ghatkopar Mahul Road,True,False,174.6402750839382,,"LINESTRING (72.9002916 19.0685934, 72.9007069 19.0695571, 72.9009247 19.0700455)",,,,,,Open
4264598323,2146273510,0,686146406,residential,,,False,False,11.076839016726446,,"LINESTRING (72.9009247 19.0700455, 72.9010267 19.0700204)",,,,,,Open
4264598323,4264598325,0,1154246014,tertiary,,Ghatkopar Mahul Road,True,False,111.11426789707042,,"LINESTRING (72.9009247 19.0700455, 72.9010717 19.0704094, 72.9011284 19.0705498, 72.901142 19.0705756, 72.9013295 19.0709681)",,,,,,Open
4264598325,2163935132,0,206386130,tertiary,,Road No. 4,False,False,14.482010973691535,,"LINESTRING (72.9013295 19.0709681, 72.9014549 19.0709141)",,,,,,Open
4264781363,13719082395,0,1497928387,tertiary,,Nathani Road,True,False,54.8394592530728,,"LINESTRING (72.8911889 19.0809886, 72.8906916 19.0808391)",,,,,,Open
4264781363,11396019517,0,1498008170,tertiary_link,,,False,False,6.255734942542354,,"LINESTRING (72.8911889 19.0809886, 72.8911722 19.0810426)",,,,,,Open
4264781384,11400791206,0,1228840028,tertiary,,Nathani Road,True,False,12.811804961862997,,"LINESTRING (72.8961728 19.0827133, 72.8962922 19.0827366)",,,,,,Open
4342114760,4342114773,0,436337948,living_street,,,False,False,38.53974328460824,,"LINESTRING (72.8944537 19.0874934, 72.8941684 19.0877112)",,,,,,Open
4342114760,7401055038,0,215075821,residential,,Netaji Palkar Marg,False,False,109.36730392361918,,"LINESTRING (72.8944537 19.0874934, 72.8943881 19.0873359, 72.8942462 19.0868137, 72.8942427 19.0866629, 72.8942669 19.0865407)",,,,,,Open
4342114760,2244961489,0,215075821,residential,,Netaji Palkar Marg,False,True,105.01615259548116,,"LINESTRING (72.8944537 19.0874934, 72.8946013 19.087848, 72.8946731 19.0882193, 72.8946975 19.0884038)",,,,,,Open
4342114763,1647286234,0,151889272,residential,,,False,False,118.10795676231469,,"LINESTRING (72.8917513 19.0875434, 72.8917108 19.0877128, 72.8916773 19.0878931, 72.8916344 19.0882784, 72.8915798 19.0885922)",,,,,,Open
4342114763,2622177320,0,151889272,residential,,,False,True,288.5370727470779,,"LINESTRING (72.8917513 19.0875434, 72.8918267 19.0873609, 72.891857 19.0872797, 72.8919241 19.0870845, 72.8919965 19.0868386, 72.8920813 19.0863663, 72.8922201 19.0858752, 72.8924874 19.0850479)",,,,,,Open
4342114763,4342114768,0,1497923896,living_street,,,False,True,40.39260811744956,,"LINESTRING (72.8917513 19.0875434, 72.891866 19.0875899, 72.8919675 19.0876196, 72.8920522 19.0876309, 72.8921199 19.0876276)",,,,,,Open
4342114768,4342118032,0,1211247054,living_street,,,False,False,196.15606226179037,,"LINESTRING (72.8921199 19.0876276, 72.8923209 19.0881245, 72.8924088 19.0882989, 72.8925313 19.0884627, 72.8925955 19.0885098, 72.8926626 19.0885764, 72.89277 19.0887185, 72.8928024 19.0887995, 72.8928358 19.0888788, 72.8928752 19.0889581, 72.8929288 19.0890499, 72.8929376 19.0891802)",,,,,,Open
4342114768,1647286199,0,"[151889276, 1497923894]","['living_street', 'residential']",,,False,True,175.7076968288408,,"LINESTRING (72.8921199 19.0876276, 72.8922403 19.0875931, 72.8922612 19.0875938, 72.8922687 19.0876017, 72.8922713 19.0876137, 72.8923011 19.087768, 72.8923166 19.0877916, 72.8923454 19.0877983, 72.892863 19.0876914, 72.8928845 19.0876934, 72.8928987 19.0877066, 72.8929664 19.0879424, 72.8930046 19.0879977, 72.8932389 19.0882106, 72.893273 19.0882469)",,,,,,Open
4342114768,4342114763,0,1497923896,living_street,,,False,False,40.39260811744956,,"LINESTRING (72.8921199 19.0876276, 72.8920522 19.0876309, 72.8919675 19.0876196, 72.891866 19.0875899, 72.8917513 19.0875434)",,,,,,Flooded
4342114773,4342114760,0,436337948,living_street,,,False,True,38.53974328460824,,"LINESTRING (72.8941684 19.0877112, 72.8944537 19.0874934)",,,,,,Flooded
4342114773,4342114780,0,436337948,living_street,,,False,False,45.01382299255252,,"LINESTRING (72.8941684 19.0877112, 72.893919 19.0878506, 72.8938492 19.0879038, 72.8938004 19.0879073)",,,,,,Flooded
4342114773,4342118021,0,436337951,living_street,,,False,False,102.64041354746436,,"LINESTRING (72.8941684 19.0877112, 72.8942382 19.0881193, 72.8943213 19.0884742, 72.8942972 19.0886186)",,,,,,Open
4342114780,1647286199,0,436337948,living_street,,,False,False,80.60671849560693,,"LINESTRING (72.8938004 19.0879073, 72.8935622 19.0879241, 72.8934523 19.0879419, 72.8934335 19.0880356, 72.8933074 19.0880863, 72.8933074 19.0881877, 72.893273 19.0882469)",,,,,,Open
4342114780,4342114773,0,436337948,living_street,,,False,True,45.01382299255252,,"LINESTRING (72.8938004 19.0879073, 72.8938492 19.0879038, 72.893919 19.0878506, 72.8941684 19.0877112)",,,,,,Open
4342114780,4342118018,0,436337950,living_street,,,False,False,74.90036838039029,,"LINESTRING (72.8938004 19.0879073, 72.8937607 19.088137, 72.8938063 19.0883474, 72.893927 19.0885426)",,,,,,Flooded
4342118018,4342114780,0,436337950,living_street,,,False,True,74.90036838039029,,"LINESTRING (72.893927 19.0885426, 72.8938063 19.0883474, 72.8937607 19.088137, 72.8938004 19.0879073)",,,,,,Flooded
4342118021,4342114773,0,436337951,living_street,,,False,True,102.64041354746438,,"LINESTRING (72.8942972 19.0886186, 72.8943213 19.0884742, 72.8942382 19.0881193, 72.8941684 19.0877112)",,,,,,Open
4342118032,4342114768,0,1211247054,living_street,,,False,True,196.1560622617904,,"LINESTRING (72.8929376 19.0891802, 72.8929288 19.0890499, 72.8928752 19.0889581, 72.8928358 19.0888788, 72.8928024 19.0887995, 72.89277 19.0887185, 72.8926626 19.0885764, 72.8925955 19.0885098, 72.8925313 19.0884627, 72.8924088 19.0882989, 72.8923209 19.0881245, 72.8921199 19.0876276)",,,,,,Open
4342118032,1647286317,0,1411467116,residential,,,False,False,61.82536278648827,,"LINESTRING (72.8929376 19.0891802, 72.8931894 19.089314, 72.8934397 19.0894694)",,,,,,Open
4342118032,1647286234,0,1411467116,residential,,,False,True,156.9644127414975,,"LINESTRING (72.8929376 19.0891802, 72.8927302 19.0890818, 72.8915798 19.0885922)",,,,,,Open
4342420383,6491091371,0,215040167,residential,,,False,False,90.3385925223464,,"LINESTRING (72.8666168 19.0761574, 72.8666114 19.0760687, 72.8663566 19.0758887, 72.8661474 19.0755997, 72.8661186 19.0755322)",,,,,,Open
4342420383,2244637026,0,215040167,residential,,,False,True,43.756115437162606,,"LINESTRING (72.8666168 19.0761574, 72.8664895 19.0762475, 72.8663298 19.0764382)",,,,,,Open
4342420383,2244637034,0,652579146,residential,,,False,False,83.7633203237201,,"LINESTRING (72.8666168 19.0761574, 72.8667837 19.0762304, 72.8668937 19.0762811, 72.8670037 19.0763444, 72.8671217 19.0765117, 72.8671332 19.076548, 72.8671646 19.0766468)",,,,,,Flooded
4342420483,622060674,0,49014327,residential,,,False,True,86.57406148682595,,"LINESTRING (72.8738695 19.0773488, 72.873958 19.0774122, 72.8740751 19.0776135, 72.874348 19.0779748)",,,,,,Open
4342420490,622060802,0,49014341,residential,,,False,False,145.9620813087791,,"LINESTRING (72.8672822 19.0773863, 72.8674302 19.0776427, 72.8676903 19.0778692, 72.8681718 19.078383)",,,,,,Open
4342420490,2244637034,0,49014341,residential,,,False,True,83.58657853982398,,"LINESTRING (72.8672822 19.0773863, 72.8671874 19.0769896, 72.8671566 19.0767792, 72.8671646 19.0766468)",,,,,,Open
4342420490,7404711408,0,792051488,residential,,,False,False,92.78209000885816,,"LINESTRING (72.8672822 19.0773863, 72.867052 19.0774357, 72.8669567 19.077442, 72.8668226 19.077437, 72.8664055 19.0774382)",,,,,,Open
4352245927,4352245932,0,787883357,residential,,,False,False,24.90046187499946,,"LINESTRING (72.8702359 19.0584324, 72.870436 19.0583125)",,,,,,Open
4352245929,6430416810,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,46.35975799572476,,"LINESTRING (72.8709069 19.0580253, 72.8711541 19.0583706)",,,,,,Open
4352245929,4352245932,0,787883357,residential,,,False,True,58.93546527171367,,"LINESTRING (72.8709069 19.0580253, 72.8705703 19.0582207, 72.870436 19.0583125)",,,,,,Open
4352245930,4352245932,0,437412706,residential,,,False,False,88.279422678842,,"LINESTRING (72.8708257 19.0590151, 72.8706357 19.0587061, 72.870436 19.0583125)",,,,,,Open
4352245932,4352245927,0,787883357,residential,,,False,True,24.90046187499946,,"LINESTRING (72.870436 19.0583125, 72.8702359 19.0584324)",,,,,,Open
4352245932,4352245930,0,437412706,residential,,,False,True,88.279422678842,,"LINESTRING (72.870436 19.0583125, 72.8706357 19.0587061, 72.8708257 19.0590151)",,,,,,Open
4352245932,4352245929,0,787883357,residential,,,False,False,58.93546527171367,,"LINESTRING (72.870436 19.0583125, 72.8705703 19.0582207, 72.8709069 19.0580253)",,,,,,Open
4352245939,6494896736,0,1517014792,primary_link,,,False,True,13.285387791302554,,"LINESTRING (72.8736834 19.0630289, 72.8735626 19.0630641)",,,,,,Open
4352245939,619309814,0,122303818,primary,,Lal Bahadur Shastri Marg,True,False,341.5346994563451,,"LINESTRING (72.8736834 19.0630289, 72.873345 19.0623535, 72.8732002 19.0620644, 72.8730418 19.0617482, 72.8729925 19.0616498, 72.8729488 19.0615162, 72.8725097 19.0601731)",,,,,,Open
4352245944,2246471941,0,437412710,residential,,,False,False,72.95268959263264,,"LINESTRING (72.8745683 19.0649533, 72.875239 19.0647842)",,,,,,Flooded
